word,gender,irregular,pluralia_tantum
fidelitas_fidelitatis,f,fa,fa
cicada_cicadae,f,fa,fa
senator_senatoris,m,fa,fa
liquor_liquoris,m,fa,fa
halcyon_halcyonis,f,fa,fa
favor_favoris,m,fa,fa
clava_clavae,f,fa,fa
munus_muneris,n,fa,fa
sacerdos_sacerdotis,mf,fa,fa
lacus_lacus,m,fa,fa
scelestus_scelesti,m,fa,fa
archangelus_archangeli,m,fa,fa
lacrima_lacrimae,f,fa,fa
sapphirus_sapphiri,f,fa,fa
chorus_chori,m,fa,fa
opium_opii,n,fa,fa
levir_leviri,m,fa,fa
cruor_cruoris,m,fa,fa
grus_gruis,mf,fa,fa
auris_auris,f,fa,fa
socer_soceri,m,fa,fa
nepos_nepotis,mf,fa,fa
flamma_flammae,f,fa,fa
socrus_socrus,mf,fa,fa
costa_costae,f,fa,fa
pronuntiatio_pronuntiationis,f,fa,fa
lima_limae,f,fa,fa
creator_creatoris,m,fa,fa
patruus_patrui,m,fa,fa
avunculus_avunculi,m,fa,fa
pedis_pedis,m,fa,fa
bidental_bidentalis,n,fa,fa
loba_lobae,f,fa,fa
cerdo_cerdonis,m,fa,fa
petra_petrae,f,fa,fa
hiatus_hiatus,m,fa,fa
catena_catenae,f,fa,fa
thus_thuris,n,fa,fa
scopus_scopi,m,fa,fa
solum_soli,n,fa,fa
terror_terroris,m,fa,fa
amita_amitae,f,fa,fa
matertera_materterae,f,fa,fa
autor_autoris,m,fa,fa
charrus_charri,m,fa,fa
pondus_ponderis,n,fa,fa
pus_puris,n,fa,fa
vanga_vangae,f,fa,fa
acinaces_acinacis,m,fa,fa
patella_patellae,f,fa,fa
lada_ladae,f,fa,fa
potestas_potestatis,f,fa,fa
acinus_acini,m,fa,fa
acne_acnes,f,fa,fa
consobrina_consobrinae,f,fa,fa
editor_editoris,m,fa,fa
consobrinus_consobrini,m,fa,fa
patruelis_patruelis,mf,fa,fa
exegesis_exegesis,f,fa,fa
dyslexia_dyslexiae,f,fa,fa
aurora_aurorae,f,fa,fa
electrum_electri,n,fa,fa
visor_visoris,m,fa,fa
morion_morii,n,fa,fa
later_lateris,m,fa,fa
oesophagus_oesophagi,m,fa,fa
cicala_cicalae,f,fa,fa
glottis_glottidis,f,fa,fa
epiglottis_epiglottidis,f,fa,fa
fabrica_fabricae,f,fa,fa
vortex_vorticis,m,fa,fa
pala_palae,f,fa,fa
res_rei,f,fa,fa
prosa_prosae,f,fa,fa
umbo_umbonis,m,fa,fa
lituus_litui,m,fa,fa
baculum_baculi,n,fa,fa
clima_climatis,n,fa,fa
ancora_ancorae,f,fa,fa
gloria_gloriae,f,fa,fa
tmesis_tmesis,f,fa,fa
fiber_fibri,m,fa,fa
nana_nanae,f,fa,fa
minutia_minutiae,f,fa,fa
artemon_artemonis,m,fa,fa
brisa_brisae,f,fa,fa
conversatio_conversationis,f,fa,fa
cannabis_cannabis,f,fa,fa
chirurgia_chirurgiae,f,fa,fa
phlegmon_phlegmonis,m,fa,fa
malaria_malariae,f,fa,fa
pastor_pastoris,m,fa,fa
canacheni_canachenorum,m,fa,tr
dryophonon_dryophoni,n,fa,fa
aster_asteris,m,fa,fa
plumbum_plumbi,n,fa,fa
virago_viraginis,f,fa,fa
opera_operae,f,fa,fa
molto_moltonis,m,fa,fa
cena_cenae,f,fa,fa
semen_seminis,n,fa,fa
lysis_lysis,f,fa,fa
trachea_tracheae,f,fa,fa
pilum_pili,n,fa,fa
lepus_leporis,m,fa,fa
femina_feminae,f,fa,fa
mors_mortis,f,fa,fa
cunnilingus_cunnilingi,m,fa,fa
fellatio_fellationis,f,fa,fa
amo_amonis,f,fa,fa
pila_pilae,f,fa,fa
alum_ali,n,fa,fa
alga_algae,f,fa,fa
antes_antium,m,fa,tr
aloe_aloes,f,fa,fa
aorta_aortae,f,fa,fa
anas_anatis,f,fa,fa
axon_axonis,m,fa,fa
atrium_atrii,n,fa,fa
augur_auguris,mf,fa,fa
boa_boae,f,fa,fa
capo_caponis,m,fa,fa
canna_cannae,f,fa,fa
codon_codonis,n,fa,fa
cervix_cervicis,f,fa,fa
coleus_colei,m,fa,fa
cereus_cerei,m,fa,fa
curia_curiae,f,fa,fa
corona_coronae,f,fa,fa
crux_crucis,f,fa,fa
elate_elates,f,fa,fa
flatus_flatus,m,fa,fa
fovea_foveae,f,fa,fa
farina_farinae,f,fa,fa
galena_galenae,f,fa,fa
gypsum_gypsi,n,fa,fa
hilum_hili,n,fa,fa
ileum_ilei,n,fa,fa
ibis_ibidis,f,fa,fa
humus_humi,f,fa,fa
iris_iris,f,fa,fa
lea_leae,f,fa,fa
lacuna_lacunae,f,fa,fa
lar_laris,m,fa,fa
lemma_lemmatis,fn,fa,fa
lemma_lemmae,f,fa,fa
linter_lintris,mf,fa,fa
lac_lactis,n,fa,fa
lien_lienis,m,fa,fa
magma_magmatis,n,fa,fa
mica_micae,f,fa,fa
onyx_onychis,m,fa,fa
penna_pennae,f,fa,fa
paean_paeanis,m,fa,fa
patina_patinae,f,fa,fa
pleura_pleurae,f,fa,fa
pica_picae,f,fa,fa
raster_rastri,m,fa,fa
radix_radicis,f,fa,fa
rumpus_rumpi,m,fa,fa
salina_salinae,f,fa,fa
rumen_ruminis,n,fa,fa
scoria_scoriae,f,fa,fa
schema_schemae,fn,fa,fa
serum_seri,n,fa,fa
scutum_scuti,n,fa,fa
situs_situs,m,fa,fa
stator_statoris,m,fa,fa
spica_spicae,f,fa,fa
stater_stateris,m,fa,fa
talus_tali,m,fa,fa
tenon_tenontis,m,fa,fa
thrips_thripis,m,fa,fa
tensor_tensoris,m,fa,fa
thymus_thymi,m,fa,fa
tofus_tofi,m,fa,fa
tibia_tibiae,f,fa,fa
umber_umbri,m,fa,fa
umbra_umbrae,f,fa,fa
tuber_tuberis,mfn,fa,fa
vis_vis,f,tr,fa
anathema_anathematis,n,fa,fa
arbiter_arbitri,m,fa,fa
ballista_ballistae,f,fa,fa
caper_capri,m,fa,fa
colossus_colossi,m,fa,fa
clamor_clamoris,m,fa,fa
crater_crateris,m,fa,fa
diabetes_diabetae,m,fa,fa
dictum_dicti,n,fa,fa
fascia_fasciae,f,fa,fa
glans_glandis,f,fa,fa
lictor_lictoris,m,fa,fa
pallor_palloris,m,fa,fa
saliva_salivae,f,fa,fa
stadium_stadii,n,fa,fa
verbena_verbenae,f,fa,fa
valor_valoris,m,fa,fa
hexameter_hexametri,m,fa,fa
funda_fundae,f,fa,fa
insignitor_insignitoris,m,fa,fa
demonstrator_demonstratoris,m,fa,fa
cuppa_cuppae,f,fa,fa
padi_padorum,m,fa,tr
colonia_coloniae,f,fa,fa
colloquium_colloquii,n,fa,fa
ulna_ulnae,f,fa,fa
ichneumon_ichneumonis,m,fa,fa
aeon_aeonis,m,fa,fa
inertia_inertiae,f,fa,fa
cetera_ceterorum,n,fa,tr
amygdala_amygdalae,f,fa,fa
honor_honoris,m,fa,fa
vivum_vivi,n,fa,fa
gladiator_gladiatoris,m,fa,fa
ranula_ranulae,f,fa,fa
aris_aridis,f,fa,fa
imperium_imperii,n,fa,fa
addax_addacis,m,fa,fa
adeps_adipis,m,fa,fa
aconitum_aconiti,n,fa,fa
arrhythmia_arrhythmiae,f,fa,fa
laguna_lagunae,f,fa,fa
sepultura_sepulturae,f,fa,fa
progenitor_progenitoris,m,fa,fa
nova_novae,f,fa,fa
malefactor_malefactoris,m,fa,fa
supercilium_supercilii,n,fa,fa
benefactor_benefactoris,m,fa,fa
Tartarus_Tartari,m,fa,fa
gustus_gustus,m,fa,fa
prunus_pruni,f,fa,fa
daemon_daemonis,m,fa,fa
☿_☿rii,m,fa,fa
mentum_menti,n,fa,fa
squalor_squaloris,m,fa,fa
rabies_rabiei,f,fa,fa
translatus_translatus,m,fa,fa
capra_caprae,f,fa,fa
mulier_mulieris,f,fa,fa
discipula_discipulae,f,fa,fa
magistra_magistrae,f,fa,fa
discipulus_discipuli,m,fa,fa
libellus_libelli,m,fa,fa
gamba_gambae,f,fa,fa
libertas_libertatis,f,fa,fa
magister_magistri,m,fa,fa
farrago_farraginis,f,fa,fa
genius_genii,m,fa,fa
humerus_humeri,m,fa,fa
fasciculus_fasciculi,m,fa,fa
etymon_etymi,n,fa,fa
sequester_sequestris,m,fa,fa
masturbatio_masturbationis,f,fa,fa
firma_firmae,f,fa,fa
oda_odae,f,fa,fa
diaphoresis_diaphoresis,f,fa,fa
fel_fellis,n,fa,fa
melodia_melodiae,f,fa,fa
famula_famulae,f,fa,fa
detractor_detractoris,m,fa,fa
deus_dei,m,tr,fa
torpedo_torpedinis,f,fa,fa
calendarium_calendarii,n,fa,fa
soror_sororis,f,fa,fa
mille_mille,n,fa,fa
nativitas_nativitatis,f,fa,fa
cattus_catti,m,fa,fa
nidus_nidi,m,fa,fa
actrix_actricis,f,fa,fa
auctor_auctoris,m,fa,fa
actio_actionis,f,fa,fa
speculator_speculatoris,m,fa,fa
causa_causae,f,fa,fa
dolus_doli,m,fa,fa
lancia_lanciae,f,fa,fa
casus_casus,m,fa,fa
debitum_debiti,n,fa,fa
televisio_televisionis,f,fa,fa
victor_victoris,m,fa,fa
visio_visionis,f,fa,fa
ratio_rationis,f,fa,fa
locus_loci,m,fa,fa
amoeba_amoebae,f,fa,fa
inventor_inventoris,m,fa,fa
hydrargyrum_hydrargyri,n,fa,fa
podium_podii,n,fa,fa
persona_personae,f,fa,fa
caduceus_caducei,m,fa,fa
viola_violae,f,fa,fa
cavea_caveae,f,fa,fa
motor_motoris,m,fa,fa
aroma_aromatis,n,fa,fa
martes_martis,f,fa,fa
inspector_inspectoris,m,fa,fa
larynx_laryngis,f,fa,fa
posterior_posterioris,m,fa,fa
zoologia_zoologiae,f,fa,fa
auxilium_auxilii,n,fa,fa
exsilium_exsilii,n,fa,fa
invidia_invidiae,f,fa,fa
digitus_digiti,m,fa,fa
opprobrium_opprobrii,n,fa,fa
albedo_albedinis,f,fa,fa
horror_horroris,m,fa,fa
basilica_basilicae,f,fa,fa
rector_rectoris,m,fa,fa
poetaster_poetastri,m,fa,fa
habena_habenae,f,fa,fa
terminator_terminatoris,m,fa,fa
ora_orae,f,fa,fa
emporium_emporii,n,fa,fa
sarcophagus_sarcophagi,m,fa,fa
competitor_competitoris,m,fa,fa
raeda_raedae,f,fa,fa
helix_helicis,f,fa,fa
parabola_parabolae,f,fa,fa
condominium_condominii,n,fa,fa
Amaryllis_Amaryllidis,f,fa,fa
anemone_anemones,f,fa,fa
clematis_clematidis,f,fa,fa
villa_villae,f,fa,fa
amphitheater_amphitheatri,m,fa,fa
crocus_croci,m,fa,fa
modulus_moduli,m,fa,fa
arena_arenae,f,fa,fa
geranium_geranii,n,fa,fa
dilemma_dilemmatis,n,fa,fa
ananas_ananae,mf,fa,fa
momentum_momenti,n,fa,fa
narcissus_narcissi,m,fa,fa
nasturtium_nasturtii,n,fa,fa
census_census,m,fa,fa
horizon_horizontis,m,fa,fa
nemesis_nemesis,f,fa,fa
versus_versus,m,fa,fa
maga_magae,f,fa,fa
mamma_mammae,f,fa,fa
tessera_tesserae,f,fa,fa
gula_gulae,f,fa,fa
miles_militis,mf,fa,fa
cassia_cassiae,f,fa,fa
salvia_salviae,f,fa,fa
vertigo_vertiginis,f,fa,fa
lacta_lactae,f,fa,fa
tellus_telluris,f,fa,fa
numen_numinis,n,fa,fa
pectus_pectoris,n,fa,fa
summa_summae,f,fa,fa
mens_mentis,f,fa,fa
forum_fori,n,fa,fa
scrotum_scroti,n,fa,fa
spatula_spatulae,f,fa,fa
barca_barcae,f,fa,fa
retina_retinae,f,fa,fa
educator_educatoris,m,fa,fa
tritium_tritii,n,fa,fa
aura_aurae,f,fa,fa
testatrix_testatricis,f,fa,fa
testator_testatoris,m,fa,fa
museum_musei,n,fa,fa
stigma_stigmatis,n,fa,fa
aether_aetheris,m,fa,fa
asthma_asthmatis,n,fa,fa
ambrosia_ambrosiae,f,fa,fa
asparagus_asparagi,m,fa,fa
apophasis_apophasis,f,fa,fa
isthmus_isthmi,m,fa,fa
logos_logi,m,fa,fa
genesis_genesis,f,fa,fa
enchiridion_enchiridii,n,fa,fa
epidermis_epidermidis,f,fa,fa
ethos_etheos,n,tr,fa
dogma_dogmatis,n,fa,fa
calyx_calycis,m,fa,fa
diploma_diplomatis,n,fa,fa
charisma_charismatis,n,fa,fa
climax_climacis,f,fa,fa
cinema_cinematis,n,fa,fa
cranium_cranii,n,fa,fa
margarita_margaritae,f,fa,fa
carcinoma_carcinomatis,n,fa,fa
orchestra_orchestrae,f,fa,fa
praxis_praxis,f,fa,fa
pharynx_pharyngis,f,fa,fa
presbyter_presbyteri,m,fa,fa
aero_aeronis,m,fa,fa
Inca_Incae,m,fa,fa
orca_orcae,f,fa,fa
arbitra_arbitrae,f,fa,fa
neutrum_neutri,n,fa,fa
bona_bonae,f,fa,fa
brando_brandonis,m,fa,fa
exuviae_exuviarum,f,fa,tr
bubo_bubonis,m,fa,fa
bufo_bufonis,m,fa,fa
burdo_burdonis,mf,fa,fa
patibulum_patibuli,n,fa,fa
stipes_stipitis,m,fa,fa
sinistra_sinistrae,f,fa,fa
echidna_echidnae,f,fa,fa
palla_pallae,f,fa,fa
etymologia_etymologiae,f,fa,fa
glaucoma_glaucomatis,n,fa,fa
biennium_biennii,n,fa,fa
detritus_detritus,m,fa,fa
ciborium_ciborii,n,fa,fa
missile_missilis,n,fa,fa
animus_animi,m,fa,fa
litotes_litotetos,f,fa,fa
cannula_cannulae,f,fa,fa
impetus_impetus,m,fa,fa
cloaca_cloacae,f,fa,fa
consortium_consortii,n,fa,fa
forma_formae,f,fa,fa
furor_furoris,m,fa,fa
pluralis_pluralis,m,fa,fa
decorum_decori,n,fa,fa
problema_problematis,n,fa,fa
fiducia_fiduciae,f,fa,fa
regalia_regalium,n,fa,tr
mina_minae,f,fa,fa
torpor_torporis,m,fa,fa
heros_herois,m,fa,fa
viaticum_viatici,n,fa,fa
emphasis_emphasis,f,fa,fa
asteriscus_asterisci,m,fa,fa
flamen_flaminis,mn,fa,fa
turner_turneri,m,fa,fa
confessio_confessionis,f,fa,fa
energia_energiae,f,fa,fa
gens_gentis,f,fa,fa
campester_campestris,mf,fa,fa
subspecies_subspeciei,f,fa,fa
campus_campi,m,fa,fa
lanista_lanistae,m,fa,fa
stria_striae,f,fa,fa
pena_penae,f,fa,fa
subphylum_subphyli,n,fa,fa
superphylum_superphyli,n,fa,fa
cactus_cacti,m,fa,fa
masculus_masculi,m,fa,fa
nausea_nauseae,f,fa,fa
missus_missus,m,fa,fa
orator_oratoris,m,fa,fa
militaria_militarium,n,fa,tr
ovum_ovi,n,fa,fa
hemo_hemonis,m,fa,fa
traductio_traductionis,f,fa,fa
nura_nurae,f,fa,fa
dextra_dextrae,f,fa,fa
syllabus_syllabi,m,fa,fa
multa_multae,f,fa,fa
fantasia_fantasiae,f,fa,fa
mento_mentonis,m,fa,fa
uvula_uvulae,f,fa,fa
commis_commis,f,fa,fa
copia_copiae,f,fa,fa
feles_felis,f,fa,fa
aurata_auratae,f,fa,fa
zeugma_zeugmatis,n,fa,fa
scheda_schedae,f,fa,fa
gluten_glutinis,n,fa,fa
birra_birrae,f,fa,fa
susurrus_susurri,m,fa,fa
crapula_crapulae,f,fa,fa
splendor_splendoris,m,fa,fa
vulva_vulvae,f,fa,fa
tremor_tremoris,m,fa,fa
albumen_albuminis,n,fa,fa
successor_successoris,m,fa,fa
archium_archii,n,fa,fa
anarchia_anarchiae,f,fa,fa
censor_censoris,m,fa,fa
congeries_congeriei,f,fa,fa
tiara_tiarae,f,fa,fa
fidelis_fidelis,m,fa,fa
gravitas_gravitatis,f,fa,fa
rictus_rictus,m,fa,fa
peninsula_peninsulae,f,fa,fa
scintilla_scintillae,f,fa,fa
ventilator_ventilatoris,m,fa,fa
cocina_cocinae,f,fa,fa
vespillo_vespillonis,m,fa,fa
villus_villi,m,fa,fa
vigil_vigilis,m,fa,fa
cholera_cholerae,f,fa,fa
administer_administri,m,fa,fa
umbilicus_umbilici,m,fa,fa
paragoge_paragoges,f,fa,fa
vomitorium_vomitorii,n,fa,fa
tenebrae_tenebrarum,f,fa,tr
basileus_basilei,m,fa,fa
cocus_coci,m,fa,fa
coquus_coqui,m,fa,fa
angina_anginae,f,fa,fa
rete_retis,n,fa,fa
kalium_kalii,n,fa,fa
ancilla_ancillae,f,fa,fa
usura_usurae,f,fa,fa
urticaria_urticariae,f,fa,fa
inane_inanis,n,fa,fa
urna_urnae,f,fa,fa
propraetor_propraetoris,m,fa,fa
thorax_thoracis,m,fa,fa
polyzoarium_polyzoarii,n,fa,fa
lector_lectoris,m,fa,fa
bacillus_bacilli,m,fa,fa
symposium_symposii,n,fa,fa
erratum_errati,n,fa,fa
terminus_termini,m,fa,fa
ulcus_ulceris,n,fa,fa
talio_talionis,f,fa,fa
denominator_denominatoris,m,fa,fa
numerator_numeratoris,m,fa,fa
ordo_ordinis,m,fa,fa
epitome_epitomes,f,fa,fa
mandibula_mandibulae,f,fa,fa
typhus_typhi,m,fa,fa
centrum_centri,n,fa,fa
pubes_pubis,f,fa,fa
afa_afae,f,fa,fa
furcula_furculae,f,fa,fa
translatio_translationis,f,fa,fa
cento_centonis,m,fa,fa
strata_stratae,f,fa,fa
viscus_visceris,n,fa,fa
unitas_unitatis,f,fa,fa
foetor_foetoris,m,fa,fa
fetor_fetoris,m,fa,fa
castellum_castelli,n,fa,fa
vas_vasis,mn,fa,fa
vas_vadis,m,fa,fa
agitatrix_agitatricis,f,fa,fa
columnar_columnaris,n,fa,fa
aspis_aspidis,f,fa,fa
demiurgus_demiurgi,m,fa,fa
industria_industriae,f,fa,fa
castrum_castri,n,fa,fa
zeros_zeri,m,fa,fa
tribunale_tribunalis,n,fa,fa
sambuca_sambucae,f,fa,fa
inflatio_inflationis,f,fa,fa
brado_bradonis,f,fa,fa
scalarius_scalarii,m,fa,fa
compendium_compendii,n,fa,fa
fortuna_fortunae,f,fa,fa
pix_picis,f,fa,fa
lax_lacis,f,fa,fa
minera_minerae,f,fa,fa
ama_amae,f,fa,fa
transgressor_transgressoris,m,fa,fa
meta_metae,f,fa,fa
fremitus_fremitus,m,fa,fa
tentigo_tentiginis,f,fa,fa
advisor_advisoris,m,fa,fa
ilium_ilii,n,fa,fa
stupor_stuporis,m,fa,fa
spectator_spectatoris,m,fa,fa
dominatrix_dominatricis,f,fa,fa
amator_amatoris,m,fa,fa
microcosmus_microcosmi,m,fa,fa
proscenium_proscenii,n,fa,fa
modicum_modici,n,fa,fa
auditorium_auditorii,n,fa,fa
servitor_servitoris,m,fa,fa
trivium_trivii,n,fa,fa
capitale_capitalis,n,fa,fa
legislator_legislatoris,m,fa,fa
caballa_caballae,f,fa,fa
gallina_gallinae,f,fa,fa
tergiversator_tergiversatoris,m,fa,fa
jarra_jarrae,f,fa,fa
insomnia_insomniae,f,fa,fa
natrium_natrii,n,fa,fa
querella_querellae,f,fa,fa
murmur_murmuris,n,fa,fa
testis_testis,mf,fa,fa
coxa_coxae,f,fa,fa
spodium_spodii,n,fa,fa
cryptoporticus_cryptoporticus,f,fa,fa
finis_finis,mf,fa,fa
missio_missionis,f,fa,fa
pars_partis,f,fa,fa
ardor_ardoris,m,fa,fa
medicina_medicinae,f,fa,fa
reseda_resedae,f,fa,fa
hasta_hastae,f,fa,fa
fundus_fundi,m,fa,fa
cultura_culturae,f,fa,fa
anguis_anguis,mf,fa,fa
ius_iuris,n,fa,fa
cumulus_cumuli,m,fa,fa
herba_herbae,f,fa,fa
vitiligo_vitiliginis,f,fa,fa
urethra_urethrae,f,fa,fa
panis_panis,m,fa,fa
exuvia_exuviae,f,fa,fa
carica_caricae,f,fa,fa
agnomen_agnominis,n,fa,fa
carnificina_carnificinae,f,fa,fa
protector_protectoris,m,fa,fa
dolor_doloris,m,fa,fa
ruta_rutae,f,fa,fa
factus_factus,m,fa,fa
elector_electoris,m,fa,fa
phallus_phalli,m,fa,fa
circus_circi,m,fa,fa
accumulatio_accumulationis,f,fa,fa
erysipelas_erysipelatos,n,fa,fa
fibula_fibulae,f,fa,fa
saltus_saltus,m,fa,fa
traductor_traductoris,m,fa,fa
protasis_protasis,f,fa,fa
sternum_sterni,n,fa,fa
coccyx_coccygis,m,fa,fa
pelvis_pelvis,f,fa,fa
commune_communis,n,fa,fa
cervical_cervicalis,n,fa,fa
malleus_mallei,m,fa,fa
castor_castoris,m,fa,fa
stapes_stapedis,m,fa,fa
myocardium_myocardii,n,fa,fa
incus_incudis,f,fa,fa
dementia_dementiae,f,fa,fa
sinensis_sinensis,mf,fa,fa
Echo_Echus,f,fa,fa
Ion_Ionis,m,fa,fa
Magnesia_Magnesiae,f,fa,fa
Psyche_Psyches,f,fa,fa
Sol_Solis,m,fa,fa
Siren_Sirenis,f,fa,fa
carpus_carpi,m,fa,fa
tarsus_tarsi,m,fa,fa
buteo_buteonis,m,fa,fa
felis_felis,f,fa,fa
barbara_barbarae,f,fa,fa
ciconia_ciconiae,f,fa,fa
quercus_quercus,f,fa,fa
anguilla_anguillae,f,fa,fa
uncia_unciae,f,fa,fa
hera_herae,f,fa,fa
scapula_scapulae,f,fa,fa
ischium_ischii,n,fa,fa
cacozelia_cacozeliae,f,fa,fa
venus_veneris,mf,fa,fa
victoria_victoriae,f,fa,fa
rota_rotae,f,fa,fa
montana_montanae,f,fa,fa
september_septembris,m,fa,fa
sophia_sophiae,f,fa,fa
bison_bisontis,m,fa,fa
mediator_mediatoris,m,fa,fa
creatura_creaturae,f,fa,fa
scorpio_scorpionis,m,fa,fa
vomer_vomeris,m,fa,fa
aquarius_aquarii,m,fa,fa
sacrum_sacri,n,fa,fa
sors_sortis,f,fa,fa
rotula_rotulae,f,fa,fa
divisor_divisoris,m,fa,fa
laura_laurae,f,fa,fa
gleba_glebae,f,fa,fa
hilus_hili,m,fa,fa
lamia_lamiae,f,fa,fa
lucifer_luciferi,m,fa,fa
equus_equi,m,fa,fa
calor_caloris,m,fa,fa
cutis_cutis,f,fa,fa
vox_vocis,f,fa,fa
corium_corii,n,fa,fa
caput_capitis,n,fa,fa
dermatitis_dermatitidis,f,fa,fa
eczema_eczematis,n,fa,fa
rectum_recti,n,fa,fa
tabula_tabulae,f,fa,fa
pylorus_pylori,m,fa,fa
python_pythonis,m,fa,fa
mamilla_mamillae,f,fa,fa
planeta_planetae,m,fa,fa
navigator_navigatoris,m,fa,fa
vesica_vesicae,f,fa,fa
quincunx_quincuncis,m,fa,fa
areola_areolae,f,fa,fa
tigris_tigris,m,fa,fa
codex_codicis,m,fa,fa
emir_emiris,m,fa,fa
asia_asiae,f,fa,fa
sura_surae,f,fa,fa
caesura_caesurae,f,fa,fa
scopa_scopae,f,fa,fa
meretrix_meretricis,f,fa,fa
allium_allii,n,fa,fa
sera_serae,f,fa,fa
lichen_lichenos,m,fa,fa
jocus_joci,m,fa,fa
alium_alii,n,fa,fa
gau_gau,n,fa,fa
comitia_comitiorum,n,fa,tr
scomber_scombri,m,fa,fa
comitium_comitii,n,fa,fa
nabla_nablae,f,fa,fa
meatus_meatus,m,fa,fa
assis_assis,m,fa,fa
factum_facti,n,fa,fa
synaeresis_synaeresis,f,fa,fa
caecum_caeci,n,fa,fa
amas_amae,f,fa,fa
ecclesiola_ecclesiolae,f,fa,fa
naevus_naevi,m,fa,fa
gingiva_gingivae,f,fa,fa
syllepsis_syllepsis,f,fa,fa
sinus_sini,m,fa,fa
sebum_sebi,n,fa,fa
abortus_abortus,m,fa,fa
rangifer_rangiferi,m,fa,fa
tetanus_tetani,m,fa,fa
sputum_sputi,n,fa,fa
cicatrix_cicatricis,f,fa,fa
vicus_vici,m,fa,fa
fistula_fistulae,f,fa,fa
amphora_amphorae,f,fa,fa
fellator_fellatoris,m,fa,fa
cochlea_cochleae,f,fa,fa
embolus_emboli,m,fa,fa
curator_curatoris,m,fa,fa
incisor_incisoris,m,fa,fa
sphincter_sphincteris,m,fa,fa
brenna_brennae,f,fa,fa
congener_congeneri,m,fa,fa
bitumen_bituminis,n,fa,fa
sudor_sudoris,m,fa,fa
valva_valvae,f,fa,fa
pinna_pinnae,f,fa,fa
otus_oti,m,fa,fa
ansa_ansae,f,fa,fa
arboretum_arboreti,n,fa,fa
ara_arae,f,fa,fa
paries_parietis,m,fa,fa
gravamen_gravaminis,n,fa,fa
frustum_frusti,n,fa,fa
gemma_gemmae,f,fa,fa
philtrum_philtri,n,fa,fa
apsis_apsidis,f,fa,fa
diastole_diastoles,f,fa,fa
proboscis_proboscidis,f,fa,fa
dinosaurus_dinosauri,m,fa,fa
plexus_plexus,m,fa,fa
pella_pellae,f,fa,fa
lepra_leprae,f,fa,fa
caudex_caudicis,m,fa,fa
bulla_bullae,f,fa,fa
impetigo_impetiginis,f,fa,fa
anthrax_anthracis,m,fa,fa
fervor_fervoris,m,fa,fa
meninx_meningis,f,fa,fa
carota_carotae,f,fa,fa
herbarium_herbarii,n,fa,fa
exedra_exedrae,f,fa,fa
zoster_zosteris,m,fa,fa
ablator_ablatoris,m,fa,fa
solidus_solidi,m,fa,fa
musculus_musculi,m,fa,fa
fragor_fragoris,m,fa,fa
aetas_aetatis,f,fa,fa
nenia_neniae,f,fa,fa
pruritus_pruritus,m,fa,fa
lamella_lamellae,f,fa,fa
cepa_cepae,f,fa,fa
bonum_boni,n,fa,fa
comparator_comparatoris,m,fa,fa
fides_fidei,f,fa,fa
fides_fidis,f,fa,fa
alveolus_alveoli,m,fa,fa
filum_fili,n,fa,fa
cerebellum_cerebelli,n,fa,fa
rapa_rapae,f,fa,fa
testudo_testudinis,f,fa,fa
scabies_scabiei,f,fa,fa
antistrophe_antistrophes,f,fa,fa
annulus_annuli,m,fa,fa
thalamus_thalami,m,fa,fa
cortex_corticis,mf,fa,fa
synovia_synoviae,f,fa,fa
verruca_verrucae,f,fa,fa
salmo_salmonis,m,fa,fa
seta_setae,f,fa,fa
regia_regiae,f,fa,fa
amma_ammae,f,fa,fa
anser_anseris,m,fa,fa
sector_sectoris,m,fa,fa
mergus_mergi,m,fa,fa
vandalismus_vandalismi,m,fa,fa
tribunal_tribunalis,n,fa,fa
specimen_speciminis,n,fa,fa
planta_plantae,f,fa,fa
nota_notae,f,fa,fa
verpa_verpae,f,fa,fa
gladius_gladii,m,fa,fa
paradisus_paradisi,m,fa,fa
acer_aceris,n,fa,fa
coccum_cocci,n,fa,fa
militia_militiae,f,fa,fa
conspectus_conspectus,m,fa,fa
rhododendron_rhododendri,n,fa,fa
tutor_tutoris,m,fa,fa
phthisis_phthisis,f,fa,fa
indicator_indicatoris,m,fa,fa
trifurcifer_trifurciferi,m,fa,fa
haruspex_haruspicis,m,fa,fa
phoca_phocae,f,fa,fa
arcus_arcus,m,fa,fa
novena_novenae,f,fa,fa
membrum_membri,n,fa,fa
tela_telae,f,fa,fa
cohors_cohortis,f,fa,fa
cifra_cifrae,f,fa,fa
pares_paretis,m,fa,fa
recensio_recensionis,f,fa,fa
excellentia_excellentiae,f,fa,fa
integritas_integritatis,f,fa,fa
calamitas_calamitatis,f,fa,fa
domus_domus,f,tr,fa
patricida_patricidae,f,fa,fa
ficus_fici,mf,fa,fa
quadrigae_quadrigarum,f,fa,tr
sus_suis,mf,tr,fa
decubitus_decubitus,m,fa,fa
inquisitor_inquisitoris,m,fa,fa
decennium_decennii,n,fa,fa
granum_grani,n,fa,fa
plectrum_plectri,n,fa,fa
amica_amicae,f,fa,fa
medicus_medici,m,fa,fa
aurum_auri,n,fa,fa
ligo_ligonis,m,fa,fa
effluvium_effluvii,n,fa,fa
parvus_parvi,m,fa,fa
cara_carae,f,fa,fa
demos_demi,m,fa,fa
delictum_delicti,n,fa,fa
telum_teli,n,fa,fa
anaesthesia_anaesthesiorum,n,fa,tr
